Mes,Subestacao,Consumo(kWh)
Junho,Horizonte,487
Outubro,Progresso,514
Setembro,Planalto,1744
Janeiro,Litoral,774
Abril,Horizonte,1576
Janeiro,Progresso,1660
Janeiro,Litoral,1006
Agosto,Horizonte,641
Novembro,Progresso,122
Fevereiro,Horizonte,164
Janeiro,Planalto,1864
Novembro,Horizonte,1176
Agosto,Horizonte,1608
Abril,Aurora,869
Marco,Planalto,308
Dezembro,Horizonte,738
Abril,Planalto,1655
Novembro,Horizonte,197
Maio,Planalto,1280
Janeiro,Progresso,1695
Novembro,Litoral,79
Janeiro,Aurora,465
Marco,Litoral,1833
Junho,Horizonte,631
Janeiro,Horizonte,464
Novembro,Progresso,961
Dezembro,Horizonte,1102
Fevereiro,Planalto,327
Dezembro,Litoral,1753
Julho,Horizonte,973
Janeiro,Progresso,1536
Julho,Aurora,1158
Abril,Litoral,953
Outubro,Progresso,114
Junho,Progresso,207
Agosto,Litoral,1331
Setembro,Progresso,1609
Junho,Aurora,1506
Dezembro,Aurora,1526
Novembro,Horizonte,829
Setembro,Planalto,310
Abril,Horizonte,1811
Junho,Planalto,575
Agosto,Litoral,253
Setembro,Progresso,1840
Marco,Horizonte,1868
Fevereiro,Progresso,627
Junho,Horizonte,1250
Abril,Horizonte,606
Janeiro,Aurora,1623
Agosto,Planalto,1524
Setembro,Litoral,363
Setembro,Progresso,1429
Fevereiro,Horizonte,889
Setembro,Progresso,1139
Julho,Aurora,666
Maio,Litoral,667
Julho,Planalto,1895
Setembro,Planalto,1742
Agosto,Horizonte,1930
Junho,Litoral,290
Abril,Planalto,556
Janeiro,Litoral,53
Junho,Progresso,488
Marco,Aurora,1723
Junho,Litoral,426
Junho,Litoral,1117
Abril,Planalto,1794
Fevereiro,Horizonte,1010
Setembro,Horizonte,948
Fevereiro,Progresso,111
Marco,Planalto,399
Outubro,Planalto,54
Janeiro,Aurora,93
Julho,Horizonte,444
Janeiro,Planalto,1574
Novembro,Progresso,1146
Setembro,Aurora,224
Novembro,Horizonte,63
Novembro,Horizonte,1092
Janeiro,Horizonte,1598
Maio,Aurora,1969
Julho,Progresso,1606
Marco,Progresso,1008
Setembro,Planalto,1880
Agosto,Planalto,1308
Marco,Horizonte,627
Maio,Litoral,847
Julho,Planalto,1224
Dezembro,Progresso,241
Abril,Horizonte,1740
Maio,Progresso,1714
Marco,Horizonte,376
Setembro,Aurora,1011
Outubro,Planalto,1736
Setembro,Aurora,656
Julho,Planalto,420
Outubro,Progresso,718
Fevereiro,Progresso,959
Julho,Litoral,1901
Julho,Progresso,988
Novembro,Horizonte,54
Maio,Litoral,508
Setembro,Horizonte,1951
Dezembro,Litoral,538
Novembro,Horizonte,1106
Marco,Litoral,1166
Abril,Planalto,887
Janeiro,Planalto,1073
Junho,Litoral,1080
Abril,Aurora,1502
Janeiro,Litoral,1851
Fevereiro,Aurora,1322
Marco,Horizonte,1146
Setembro,Litoral,706
Agosto,Aurora,1813
Julho,Litoral,1207
Novembro,Planalto,104
Dezembro,Planalto,434
Abril,Litoral,316
Janeiro,Litoral,1436
Agosto,Progresso,1474
Abril,Planalto,1898
Marco,Horizonte,301
Setembro,Litoral,1752
Outubro,Progresso,250
Abril,Litoral,1729
Abril,Planalto,614
Setembro,Aurora,140
Dezembro,Aurora,1562
Novembro,Planalto,822
Dezembro,Horizonte,407
Fevereiro,Progresso,313
Dezembro,Litoral,1530
Maio,Litoral,958
Abril,Litoral,1076
Setembro,Progresso,1100
Dezembro,Progresso,99
Maio,Planalto,1942
Setembro,Progresso,359
Novembro,Litoral,942
Setembro,Litoral,617
Fevereiro,Progresso,197
Setembro,Progresso,1170
Marco,Planalto,1982
Abril,Aurora,677
Janeiro,Progresso,1707
Janeiro,Aurora,1635
Janeiro,Horizonte,155
Setembro,Aurora,905
Novembro,Progresso,1413
Agosto,Litoral,332
Maio,Litoral,67
Maio,Progresso,1485
Setembro,Planalto,1426
Marco,Progresso,491
Marco,Progresso,1712
Julho,Planalto,81
Setembro,Planalto,1592
Junho,Horizonte,1472
Fevereiro,Horizonte,1919
Janeiro,Horizonte,1492
Fevereiro,Planalto,229
Janeiro,Aurora,804
Outubro,Progresso,1113
Outubro,Horizonte,1296
Setembro,Aurora,1956
Outubro,Progresso,1635
Dezembro,Aurora,912
Agosto,Litoral,1163
Julho,Litoral,1311
Marco,Progresso,247
Agosto,Aurora,1316
Fevereiro,Aurora,1484
Fevereiro,Planalto,977
Novembro,Horizonte,829
Outubro,Progresso,1261
Marco,Aurora,672
Julho,Horizonte,1871
Janeiro,Progresso,1993
Agosto,Aurora,1673
Dezembro,Litoral,1799
Julho,Aurora,1333
Abril,Litoral,1028
Maio,Litoral,566
Outubro,Planalto,437
Janeiro,Planalto,526
Abril,Horizonte,186
Janeiro,Progresso,1704
Janeiro,Horizonte,612
Outubro,Planalto,535
Janeiro,Horizonte,985
Julho,Progresso,102
Julho,Progresso,1683
Abril,Aurora,1273
Dezembro,Horizonte,1020
Fevereiro,Planalto,1823
Dezembro,Aurora,913
Marco,Horizonte,465
Agosto,Progresso,738
Agosto,Planalto,1846
Novembro,Horizonte,1617
Novembro,Progresso,182
Junho,Progresso,529
Outubro,Horizonte,1906
Setembro,Horizonte,1783
Novembro,Planalto,202
Dezembro,Aurora,1996
Setembro,Progresso,415
Abril,Aurora,127
Dezembro,Aurora,673
Janeiro,Progresso,122
Janeiro,Horizonte,1613
Dezembro,Progresso,547
Outubro,Aurora,649
Maio,Planalto,752
Fevereiro,Progresso,85
Junho,Planalto,1304
Julho,Horizonte,918
Janeiro,Horizonte,802
Junho,Planalto,539
Agosto,Planalto,1897
Dezembro,Progresso,979
Maio,Horizonte,628
Dezembro,Planalto,1606
Julho,Litoral,1368
Outubro,Progresso,982
Junho,Progresso,1115
Abril,Litoral,1749
Julho,Horizonte,883
Outubro,Planalto,578
Setembro,Planalto,1572
Outubro,Horizonte,615
Outubro,Litoral,154
Julho,Litoral,974
Dezembro,Litoral,202
Maio,Progresso,1478
Julho,Planalto,68
Marco,Aurora,462
Fevereiro,Progresso,1972
Novembro,Progresso,1917
Maio,Planalto,104
Abril,Horizonte,1821
Maio,Planalto,1252
Agosto,Horizonte,1931
Dezembro,Planalto,856
Abril,Progresso,1744
Setembro,Litoral,1273
Julho,Progresso,212
Outubro,Progresso,374
Dezembro,Aurora,173
Julho,Progresso,1071
Agosto,Progresso,1581
Dezembro,Progresso,1072
Junho,Aurora,844
Agosto,Horizonte,459
Marco,Aurora,716
Outubro,Litoral,1326
Outubro,Horizonte,830
Janeiro,Aurora,1961
Junho,Litoral,328
Janeiro,Litoral,1650
Setembro,Planalto,675
Fevereiro,Planalto,1293
Novembro,Progresso,1319
Fevereiro,Horizonte,640
Julho,Aurora,1918
Fevereiro,Progresso,1049
Outubro,Horizonte,1142
Agosto,Planalto,1816
Junho,Aurora,1931
Julho,Litoral,544
Julho,Litoral,1784
Junho,Progresso,788
Outubro,Progresso,930
Novembro,Aurora,1735
Setembro,Litoral,1830
Setembro,Progresso,1018
Julho,Litoral,429
Setembro,Planalto,50
Outubro,Progresso,1216
Marco,Horizonte,998
Marco,Progresso,1167
Janeiro,Planalto,116
Maio,Aurora,503
Abril,Litoral,1040
Fevereiro,Aurora,1078
Setembro,Progresso,757
Marco,Horizonte,745
Agosto,Aurora,1354
Junho,Horizonte,1404
Maio,Progresso,111
Janeiro,Horizonte,988
Abril,Horizonte,191
Marco,Planalto,1674
Janeiro,Aurora,418
Dezembro,Progresso,1450
Maio,Planalto,1509
Junho,Horizonte,1612
Fevereiro,Planalto,782
Marco,Planalto,1125
Novembro,Horizonte,817
Junho,Progresso,1306
Abril,Litoral,50
Setembro,Planalto,1887
Maio,Aurora,1462
Abril,Horizonte,879
Fevereiro,Litoral,873
Junho,Planalto,241
Outubro,Horizonte,1862
Fevereiro,Horizonte,665
Dezembro,Planalto,150
Julho,Aurora,1299
Marco,Horizonte,429
Setembro,Horizonte,883
Novembro,Planalto,1577
Maio,Litoral,478
Agosto,Horizonte,420
Novembro,Horizonte,1005
Junho,Planalto,67
Dezembro,Horizonte,1600
Outubro,Planalto,735
Agosto,Aurora,1583
Novembro,Planalto,82
Dezembro,Litoral,293
Marco,Horizonte,1340
Marco,Aurora,996
Maio,Horizonte,782
Novembro,Horizonte,590
Outubro,Planalto,569
Marco,Horizonte,1615
Agosto,Aurora,1948
Outubro,Progresso,1894
Dezembro,Horizonte,635
Agosto,Planalto,823
Fevereiro,Litoral,1886
Dezembro,Horizonte,624
Abril,Planalto,1202
Outubro,Horizonte,570
Janeiro,Progresso,867
Abril,Progresso,1765
Dezembro,Aurora,360
Novembro,Progresso,1564
Abril,Planalto,1450
Outubro,Progresso,833
Setembro,Planalto,52
Marco,Horizonte,1587
Fevereiro,Aurora,493
Setembro,Aurora,505
Setembro,Progresso,655
Janeiro,Litoral,1834
Junho,Progresso,707
Outubro,Litoral,878
Agosto,Progresso,1132
Marco,Planalto,1588
Novembro,Planalto,567
Setembro,Litoral,1054
Fevereiro,Aurora,676
Junho,Litoral,1695
Janeiro,Horizonte,1063
Julho,Aurora,830
Marco,Litoral,576
Julho,Horizonte,647
Abril,Horizonte,132
Setembro,Progresso,291
Maio,Litoral,989
Marco,Planalto,1977
Agosto,Progresso,255
Junho,Aurora,648
Fevereiro,Planalto,1098
Marco,Horizonte,210
Agosto,Aurora,242
Outubro,Progresso,1906
Julho,Horizonte,1986
Outubro,Horizonte,1190
Junho,Horizonte,1539
Janeiro,Planalto,613
Setembro,Progresso,522
Marco,Progresso,1600
Maio,Planalto,1636
Julho,Progresso,176
Julho,Horizonte,1391
Marco,Horizonte,908
Abril,Horizonte,1645
Outubro,Progresso,1001
Julho,Litoral,847
Agosto,Aurora,1274
Fevereiro,Litoral,1162
Setembro,Planalto,595
Julho,Litoral,665
Agosto,Litoral,857
Junho,Planalto,1440
Junho,Litoral,1596
Setembro,Aurora,1280
Abril,Progresso,1572
Novembro,Planalto,1358
Novembro,Litoral,783
Maio,Horizonte,572
Setembro,Horizonte,434
Janeiro,Planalto,1538
Abril,Horizonte,1020
Julho,Aurora,462
Novembro,Litoral,240
Setembro,Aurora,1789
Novembro,Aurora,783
Dezembro,Progresso,620
Outubro,Litoral,1565
Junho,Planalto,652
Dezembro,Horizonte,1365
Agosto,Progresso,704
Setembro,Aurora,762
Outubro,Horizonte,656
Abril,Litoral,1802
Janeiro,Aurora,109
Agosto,Aurora,1344
Fevereiro,Litoral,1107
Novembro,Planalto,751
Janeiro,Progresso,65
Julho,Litoral,968
Dezembro,Horizonte,1362
Outubro,Horizonte,1199
Setembro,Aurora,1678
Novembro,Progresso,1073
Dezembro,Planalto,529
Dezembro,Planalto,81
Setembro,Horizonte,449
Marco,Planalto,1152
Junho,Horizonte,1798
Julho,Progresso,589
Outubro,Aurora,1215
Setembro,Horizonte,939
Fevereiro,Progresso,838
Agosto,Horizonte,1289
Julho,Litoral,426
Abril,Horizonte,1684
Fevereiro,Progresso,1047
Agosto,Planalto,888
Novembro,Horizonte,1232
Maio,Aurora,71
Junho,Progresso,74
Novembro,Planalto,1631
Julho,Progresso,1115
Outubro,Horizonte,1973
Janeiro,Litoral,594
Agosto,Litoral,556
Abril,Aurora,1685
Setembro,Aurora,395
Janeiro,Planalto,1998
Novembro,Litoral,864
Fevereiro,Horizonte,631
Junho,Progresso,516
Novembro,Progresso,547
Outubro,Litoral,1385
Novembro,Litoral,202
Janeiro,Progresso,1387
Abril,Planalto,251
Agosto,Progresso,1941
Outubro,Aurora,609
Maio,Horizonte,1892
Setembro,Litoral,156
Novembro,Litoral,1275
Novembro,Planalto,513
Junho,Aurora,960
Janeiro,Progresso,418
Junho,Aurora,275
Junho,Aurora,991
Junho,Planalto,153
Agosto,Planalto,1895
Junho,Progresso,1511
Maio,Progresso,1024
Novembro,Horizonte,1650
Fevereiro,Aurora,553
Abril,Progresso,495
Outubro,Planalto,1527
Maio,Horizonte,869
Outubro,Horizonte,1068
Abril,Planalto,196
Fevereiro,Progresso,988
Julho,Planalto,567
Outubro,Progresso,1444
Outubro,Planalto,501
Fevereiro,Planalto,1723
Janeiro,Litoral,681
Maio,Progresso,220
Dezembro,Aurora,616
Janeiro,Litoral,430
Janeiro,Litoral,680
Janeiro,Litoral,1319
Junho,Litoral,793
Setembro,Aurora,1722
Outubro,Litoral,882
Novembro,Aurora,740
Dezembro,Aurora,1520
Janeiro,Litoral,1769
Maio,Horizonte,770
Setembro,Aurora,282
Setembro,Litoral,1037
Janeiro,Planalto,432
Agosto,Planalto,930
Janeiro,Progresso,1213
Agosto,Aurora,607
Janeiro,Aurora,410
Dezembro,Planalto,920
Maio,Aurora,1857
Agosto,Aurora,1151
Junho,Planalto,1527
Setembro,Litoral,608
Janeiro,Planalto,493
Setembro,Horizonte,618
Janeiro,Planalto,112
Outubro,Planalto,1359
Outubro,Litoral,1822
Marco,Planalto,523
Janeiro,Planalto,133
Marco,Litoral,54
Dezembro,Planalto,1728
Novembro,Litoral,1963
Fevereiro,Horizonte,1872
Fevereiro,Litoral,1987
Setembro,Aurora,638
Agosto,Aurora,476
Janeiro,Litoral,60
Dezembro,Planalto,943
Abril,Progresso,1841
Janeiro,Progresso,100
Janeiro,Horizonte,1469
Dezembro,Horizonte,552
Dezembro,Progresso,422
Abril,Progresso,489
Fevereiro,Litoral,1028
Marco,Progresso,1476
Novembro,Aurora,1970
Setembro,Horizonte,1727
Fevereiro,Horizonte,1410
Abril,Aurora,627
Janeiro,Horizonte,1688
Fevereiro,Progresso,1578
Maio,Horizonte,471
Outubro,Aurora,1030
Janeiro,Horizonte,965
Novembro,Progresso,229
Julho,Litoral,1480
Abril,Progresso,143
Junho,Horizonte,626
Agosto,Planalto,55
Junho,Horizonte,1280
Fevereiro,Horizonte,962
Janeiro,Aurora,1493
Agosto,Planalto,1291
Agosto,Aurora,551
Setembro,Aurora,879
Junho,Progresso,748
Dezembro,Litoral,499
Janeiro,Horizonte,1057
Setembro,Planalto,1254
Dezembro,Horizonte,1566
Marco,Aurora,1852
Novembro,Litoral,668
Junho,Aurora,673
Outubro,Horizonte,187
Outubro,Progresso,53
Novembro,Horizonte,964
Dezembro,Aurora,1803
Setembro,Planalto,1895
Novembro,Planalto,515
Marco,Planalto,413
Maio,Planalto,647
Maio,Planalto,623
Outubro,Litoral,1499
Julho,Litoral,1102
Abril,Progresso,1280
Novembro,Planalto,989
Abril,Aurora,1585
Julho,Aurora,1874
Setembro,Horizonte,475
Novembro,Planalto,1468
Abril,Aurora,876
Abril,Progresso,1797
Junho,Aurora,1548
Junho,Progresso,1319
Julho,Planalto,1444
Janeiro,Horizonte,192
Novembro,Horizonte,1834
Marco,Litoral,692
Setembro,Planalto,1101
Junho,Aurora,1189
Junho,Horizonte,1510
Maio,Progresso,801
Novembro,Progresso,731
Marco,Aurora,64
Novembro,Aurora,89
Maio,Planalto,1547
Janeiro,Aurora,83
Marco,Aurora,597
Abril,Aurora,332
Maio,Horizonte,447
Outubro,Planalto,291
Setembro,Aurora,180
Abril,Aurora,180
Marco,Progresso,1672
Outubro,Horizonte,1782
Janeiro,Aurora,883
Outubro,Horizonte,237
Junho,Planalto,471
Julho,Planalto,533
Outubro,Litoral,1198
Agosto,Progresso,1715
Dezembro,Litoral,164
Janeiro,Horizonte,512
Dezembro,Progresso,1907
Abril,Aurora,149
Novembro,Progresso,1549
Maio,Progresso,767
Fevereiro,Planalto,1853
Janeiro,Litoral,1103
Agosto,Planalto,953
Junho,Planalto,657
Maio,Litoral,815
Setembro,Planalto,1861
Novembro,Progresso,923
Novembro,Horizonte,292
Fevereiro,Aurora,128
Outubro,Aurora,240
Dezembro,Planalto,895
Agosto,Litoral,1739
Novembro,Progresso,1994
Outubro,Planalto,874
Setembro,Progresso,1796
Janeiro,Progresso,877
Julho,Aurora,1605
Agosto,Horizonte,1576
Marco,Horizonte,164
Abril,Litoral,1355
Marco,Horizonte,1066
Julho,Planalto,529
Setembro,Aurora,1864
Marco,Aurora,1009
Junho,Progresso,1599
Agosto,Planalto,135
Junho,Planalto,783
Fevereiro,Progresso,1677
Julho,Progresso,943
Fevereiro,Aurora,1581
Fevereiro,Planalto,599
Fevereiro,Horizonte,1881
Novembro,Horizonte,1258
Janeiro,Aurora,1615
Novembro,Horizonte,1828
Janeiro,Horizonte,948
Julho,Planalto,809
Dezembro,Planalto,1300
Maio,Litoral,1640
Novembro,Planalto,1048
Marco,Litoral,1427
Janeiro,Planalto,1182
Novembro,Progresso,764
Outubro,Planalto,382
Junho,Litoral,627
Novembro,Horizonte,725
Janeiro,Planalto,1743
Setembro,Horizonte,513
Fevereiro,Horizonte,487
Janeiro,Planalto,1792
Dezembro,Planalto,1416
Julho,Progresso,1940
Junho,Litoral,1438
Junho,Planalto,1410
Maio,Horizonte,1795
Novembro,Horizonte,1745
Abril,Planalto,65
Novembro,Litoral,1906
Abril,Horizonte,191
Marco,Progresso,115
Outubro,Horizonte,759
Agosto,Litoral,1035
Julho,Aurora,605
Setembro,Progresso,697
Janeiro,Progresso,1161
Julho,Aurora,235
Outubro,Progresso,88
Abril,Progresso,1379
Julho,Progresso,476
Dezembro,Horizonte,1616
Janeiro,Horizonte,113
Maio,Planalto,1158
Marco,Planalto,1733
Maio,Horizonte,1331
Abril,Progresso,348
Fevereiro,Litoral,1841
Novembro,Aurora,1625
Abril,Planalto,107
Marco,Progresso,901
Janeiro,Planalto,1186
Dezembro,Litoral,135
Outubro,Progresso,318
Agosto,Horizonte,561
Maio,Litoral,172
Abril,Planalto,1541
Outubro,Progresso,1181
Dezembro,Progresso,1832
Maio,Aurora,1296
Abril,Aurora,968
Marco,Aurora,1483
Maio,Horizonte,796
Abril,Progresso,1318
Janeiro,Progresso,271
Dezembro,Planalto,685
Marco,Horizonte,1822
Outubro,Aurora,378
Outubro,Progresso,1496
Agosto,Aurora,731
Julho,Litoral,294
Fevereiro,Horizonte,593
Janeiro,Aurora,1881
Marco,Horizonte,125
Maio,Progresso,1453
Outubro,Litoral,765
Novembro,Planalto,140
Dezembro,Litoral,351
Janeiro,Horizonte,587
Marco,Litoral,156
Marco,Progresso,1855
Maio,Horizonte,1279
Marco,Horizonte,444
Setembro,Progresso,659
Janeiro,Aurora,1767
Abril,Planalto,1081
Outubro,Litoral,728
Outubro,Planalto,64
Abril,Planalto,1845
Janeiro,Progresso,242
Fevereiro,Aurora,724
Novembro,Planalto,550
Janeiro,Horizonte,55
Junho,Aurora,164
Marco,Progresso,1139
Julho,Planalto,1824
Maio,Progresso,1028
Setembro,Litoral,144
Julho,Progresso,1254
Abril,Horizonte,772
Maio,Progresso,1992
Maio,Aurora,68
Novembro,Litoral,574
Maio,Horizonte,1007
Outubro,Litoral,173
Setembro,Horizonte,313
Outubro,Litoral,426
Marco,Planalto,1903
Junho,Progresso,1165
Agosto,Aurora,1420
Novembro,Aurora,617
Setembro,Planalto,166
Julho,Litoral,1367
Dezembro,Progresso,411
Marco,Planalto,890
Janeiro,Litoral,1856
Abril,Progresso,1647
Junho,Litoral,1262
Marco,Aurora,1375
Janeiro,Progresso,1491
Junho,Aurora,1610
Janeiro,Aurora,1586
Setembro,Progresso,508
Novembro,Planalto,1344
Dezembro,Litoral,523
Janeiro,Progresso,1632
Junho,Aurora,215
Janeiro,Litoral,1234
Dezembro,Progresso,866
Julho,Planalto,916
Marco,Progresso,1055
Junho,Progresso,460
Julho,Horizonte,1509
Janeiro,Litoral,893
Janeiro,Progresso,773
Maio,Aurora,1341
Junho,Aurora,427
Setembro,Horizonte,811
Janeiro,Aurora,494
Abril,Progresso,1494
Outubro,Litoral,55
Agosto,Horizonte,1029
Outubro,Horizonte,1288
Setembro,Planalto,512
Marco,Planalto,432
Novembro,Litoral,1421
Fevereiro,Litoral,851
Abril,Horizonte,1465
Fevereiro,Progresso,1029
Janeiro,Progresso,567
Dezembro,Planalto,237
Marco,Litoral,203
Julho,Litoral,1250
Janeiro,Progresso,1859
Fevereiro,Planalto,176
Janeiro,Progresso,1215
Agosto,Progresso,965
Maio,Horizonte,1499
Agosto,Litoral,798
Marco,Horizonte,418
Dezembro,Horizonte,1010
Julho,Progresso,1672
Agosto,Planalto,1903
Junho,Progresso,1643
Julho,Planalto,793
Dezembro,Litoral,1985
Fevereiro,Aurora,472
Agosto,Litoral,964
Maio,Progresso,953
Julho,Planalto,302
Janeiro,Aurora,713
Maio,Planalto,934
Janeiro,Planalto,1821
Dezembro,Aurora,297
Agosto,Aurora,65
Abril,Litoral,1470
Abril,Horizonte,1187
Fevereiro,Aurora,1066
Maio,Horizonte,463
Janeiro,Horizonte,1214
Setembro,Horizonte,1798
Maio,Horizonte,388
Junho,Aurora,204
Fevereiro,Planalto,471
Outubro,Aurora,541
Outubro,Aurora,87
Janeiro,Progresso,1252
Abril,Progresso,1224
Julho,Litoral,705
Junho,Horizonte,1119
Outubro,Horizonte,1801
Janeiro,Progresso,560
Janeiro,Planalto,989
Agosto,Litoral,163
Abril,Planalto,769
Maio,Progresso,1506
Julho,Planalto,1473
Agosto,Horizonte,1340
Outubro,Progresso,459
Julho,Planalto,282
Fevereiro,Litoral,64
Abril,Litoral,1259
Outubro,Aurora,387
Dezembro,Progresso,921
Janeiro,Progresso,1091
Outubro,Progresso,1835
Setembro,Horizonte,788
Marco,Horizonte,1270
Dezembro,Progresso,883
Marco,Planalto,1359
Outubro,Horizonte,208
Setembro,Progresso,1738
Outubro,Horizonte,1436
Marco,Aurora,912
Agosto,Litoral,1540
Fevereiro,Aurora,259
Marco,Progresso,1009
Fevereiro,Litoral,545
Janeiro,Planalto,978
Fevereiro,Progresso,1054
Agosto,Planalto,180
Setembro,Planalto,579
Fevereiro,Horizonte,1429
Julho,Horizonte,485
Maio,Litoral,907
Marco,Litoral,909
Setembro,Horizonte,1361
Junho,Litoral,1634
Novembro,Aurora,214
Janeiro,Progresso,120
Maio,Aurora,1357
Julho,Progresso,1105
Abril,Horizonte,218
Agosto,Aurora,469
Outubro,Planalto,135
Maio,Aurora,1978
Setembro,Litoral,1858
Setembro,Aurora,1083
Setembro,Horizonte,908
Janeiro,Horizonte,578
Fevereiro,Litoral,401
Marco,Progresso,1641
Abril,Litoral,1053
Outubro,Progresso,795
Setembro,Horizonte,188
Outubro,Horizonte,350
Junho,Progresso,906
Janeiro,Aurora,176
Dezembro,Aurora,578
Setembro,Litoral,241
Junho,Horizonte,524
Abril,Aurora,1707
Abril,Horizonte,1640
Marco,Litoral,256
Julho,Planalto,1334
Marco,Horizonte,156
Fevereiro,Planalto,1705
Outubro,Horizonte,1406
Agosto,Progresso,1836
Abril,Planalto,1911
Agosto,Progresso,91
Janeiro,Progresso,773
Maio,Litoral,1908
Setembro,Litoral,397
Janeiro,Aurora,180
Novembro,Planalto,1170
Abril,Aurora,883
Junho,Planalto,554
Outubro,Litoral,1005
Agosto,Litoral,1358
Marco,Litoral,1535
Maio,Planalto,952
Julho,Litoral,1693
Janeiro,Aurora,693
Julho,Progresso,1251
Dezembro,Planalto,838
Novembro,Progresso,1290
Agosto,Aurora,442
Agosto,Horizonte,1773
Setembro,Litoral,1021
Junho,Aurora,61
Dezembro,Horizonte,361
Junho,Planalto,566
Fevereiro,Aurora,1550
Marco,Planalto,1868
Abril,Progresso,1688
Abril,Progresso,226
Agosto,Planalto,1349
Janeiro,Progresso,689
Outubro,Progresso,334
Abril,Litoral,1320
Novembro,Planalto,1284
Dezembro,Planalto,341
Novembro,Horizonte,1170
Novembro,Litoral,697
Abril,Aurora,1231
Janeiro,Litoral,1262
Marco,Aurora,1325
Maio,Planalto,915
Junho,Litoral,400
Setembro,Horizonte,1067
Setembro,Progresso,434
Setembro,Aurora,1540
Novembro,Progresso,1064
Janeiro,Planalto,1759
Dezembro,Planalto,835
Setembro,Planalto,360
Agosto,Progresso,1183
Fevereiro,Planalto,642
Novembro,Planalto,155
Janeiro,Progresso,592
Janeiro,Planalto,113
Dezembro,Aurora,1349
Junho,Litoral,1449
Setembro,Aurora,334
Julho,Planalto,280
Maio,Planalto,232
Novembro,Planalto,1658
Fevereiro,Planalto,975
